youtube ID, start seconds, train/test split
xiQSBUyJI60,440,Train
xl-ZcFrHN5o,21,Train
xlirkt6I8ns,560,Train
xlmceO1B5Bc,30,Train
xltd_8OIOMk,10,Train
xmTfE3F2huE,854,Train
xmYl1aZGQxo,100,Train
xmhOOui0w2U,15,Train
xmowI71HfFQ,44,Train
xmpQBOEV9-Q,119,Train
xnLsxkuX5kg,30,Train
xnMI64kXQA8,252,Train
xnOW5j0cwmc,157,Train
xnXItgtVXlk,10,Train
xneXU_1ykLM,30,Train
xnpWN1ypyEw,30,Train
xo4P0tlXQ28,68,Train
xo4P0tlXQ28,78,Train
xo7VFVRS_iY,96,Train
xo7hAOpNCAk,40,Train
xoAfV0xrRcA,510,Train
xoKSjATX1DQ,146,Train
xoQp3ugII1M,0,Train
xoQum0B1HKE,114,Train
xofhkS1oY8M,50,Train
xomk2Jq6O00,10,Train
xomk2Jq6O00,21,Train
xp-NLSTKfqU,34,Train
xp-NLSTKfqU,45,Train
xp6-_dQF7IM,65,Train
xpAdptKqus4,30,Train
xpG4yBkqaeY,189,Train
xpGLSBx8J04,153,Train
xpTkPHY5c-4,73,Train
xpTkPHY5c-4,94,Train
xpXGaCbJ0q0,88,Train
xpXGaCbJ0q0,108,Train
xpZVCcLwIvQ,110,Train
xpcLa7a5u4w,0,Train
xpgufABENIY,30,Train
xphhGpvYmv4,300,Train
xpnsQHkCS2U,2,Train
xq5EEbYjCow,0,Train
xq61vnPhv74,30,Train
xq8K8OySF-8,66,Train
xqN9wj_QgIA,30,Train
xqoobeqKEOw,310,Train
xqq8EBx-EmU,0,Train
xqqX3U1EWyo,93,Train
xqqqV8jcDes,95,Train
xr-m_C-BAi4,30,Train
xr2rWx4HPdI,217,Train
xrEVo1zAa-k,100,Train
xrH1eq0ZNI4,0,Train
xrH1eq0ZNI4,10,Train
xrLrPjOBlwg,5,Train
xrNo420vED0,94,Train
xrNo420vED0,135,Train
xrSSArQoFWc,19,Train
xraLBqhfiiE,30,Train
xri5o1RN2kY,147,Train
xrs9gWiYbDs,18,Train
xrtUtn9oTuE,230,Train
xru0ei34zcI,46,Train
xs5wYGHyqhE,60,Train
xsXW1dcUa0c,65,Train
xscfyo6SVrk,30,Train
xse7TQu4Lfg,30,Train
xsn-k8WuVg0,0,Train
xt86KEHFf3Q,140,Train
xtcCzEMBt_A,100,Train
xtgglXGq2NI,83,Train
xtmErhSWQ0Y,30,Train
xto6OjVtkIk,85,Train
xts-c_QGies,35,Train
xts-c_QGies,59,Train
xtvqPJnaYpg,40,Train
xuDJUGWl8cU,30,Train
xuMBy2NoROI,30,Train
xv3u_3oLnrM,64,Train
xvE8_L3HAL0,9,Train
xvFhM-Mb51c,280,Train
xvanhCQ9jho,6,Train
xvdnsV7ikZw,23,Train
xvinwK9b570,70,Train
xvjpGqxr14Y,10,Train
xvkBSTuZo00,438,Train
xvl47oDG3pQ,20,Train
xvxbyB8bJME,80,Train
xwMkOG5pKII,160,Train
xwTzGpcC4uw,3,Train
xwaoejkBDe0,9,Train
xwrpD8jQupw,81,Train
xx6I0GrKlQQ,11,Train
xxIe4d6VHdQ,30,Train
xxJ9u-JDPlI,220,Train
xxNJ7riAWnI,110,Train
xxOlzWHvSc8,52,Train
xxPndHjWTCA,70,Train
xxWFGrAOFXA,248,Train
xxhY4j6MQ2k,13,Train
xy0eW-NIT2c,40,Train
xy4DCoRay4w,30,Train
xyFWSsMfww4,7,Train
xyOaj-YaNU4,70,Train
xyRGWMpUS40,8,Train
xyeyv0Q4kgQ,98,Train
xyh320BZiNw,22,Train
xyot9TBkzeE,32,Train
xz1d_HKgW4M,55,Train
xz4maaqx3cA,9,Train
xz6WD8_ZwXU,70,Train
xzTFQZ7dUc4,460,Train
xzcAZcFSSHY,11,Train
y-_z-pA_sj4,20,Train
y-t3G_kYwIU,30,Train
y046Ewwm1Ng,120,Train
y0QF3DpLLt8,20,Train
y0QSTsbaVBo,10,Train
y0WoW7FNy-I,0,Train
y0byAQJgnGA,3,Train
y0dsZsrUUKE,45,Train
y0ltwc7OsfM,100,Train
y0rbS-AJVc0,338,Train
y1cjqmKH9MY,2,Train
y1ckoC_SVmE,412,Train
y1ckoC_SVmE,539,Train
y1rr0qUWhog,190,Train
y1tFpkhrXl4,0,Train
y1xoclilxZA,14,Train
y1xoclilxZA,27,Train
y221WQ2_t7Q,194,Train
y25MQyUgoC0,8,Train
y25MQyUgoC0,29,Train
y2J_kErcaDI,245,Train
y2dRvclqdvo,112,Train
y2dRvclqdvo,146,Train
y2eaz08pkqY,98,Train
y2hWJvb3TAQ,30,Train
y2kWvjCc5fY,8,Train
y2nnIOXSOXI,17,Train
y34gnIk-yuY,45,Train
y35HIL3EcaI,1,Train
y3D2EYhpH1o,3,Train
y3JdZVAV_9I,122,Train
y3NZZETzVws,10,Train
y3SRx_IGrA8,340,Train
y3SfYvmjxMU,27,Train
y3SfYvmjxMU,49,Train
y3WVO9M9zvA,32,Train
y3Zd1Vc48Xg,13,Train
y3Zd1Vc48Xg,23,Train
y3ZmiXRP58o,34,Train
y3b46Xk89rM,114,Train
y3htAS3QrFI,0,Train
y3l39BAMaRY,34,Train
y3zQkWMcLxg,3,Train
y3zQkWMcLxg,135,Train
y4AZ0NExGx8,10,Train
y4BcJx85qRU,30,Train
y4YzkMQYlF0,30,Train
y4_5QTnJ0as,22,Train
y4dLrZl2Aes,27,Train
y4mkfzG1muA,50,Train
y54vUfKiTaE,12,Train
y54vUfKiTaE,178,Train
y5L9GGKftEI,20,Train
y5WkGNvXweY,38,Train
y5WkGNvXweY,123,Train
y5XnMrrwbeY,236,Train
y5jOXgocPVE,10,Train
y5n15frdy3g,2,Train
y5yXo6ACDfw,0,Train
y690Pd7-uPw,50,Train
y6RWLYiEx-M,58,Train
y6RWLYiEx-M,75,Train
y6YXhgveZLE,150,Train
y6oFzYhSkzQ,90,Train
y6wsRU2aNx4,40,Train
y7BjYF0OAv0,237,Train
y7HFCQFqHMA,590,Train
y7IjFYcwcTI,2,Train
y7St1AL5j2o,430,Train
y7m_3tgad8c,11,Train
y87yY60QgBY,19,Train
y887LwEcCpM,1,Train
y89-45CHWEs,121,Train
y8A6NiRhqX8,4,Train
y8qeUWOBN6U,109,Train
y9A0JV2B3Gw,6,Train
y9DoiT2zClo,12,Train
y9OdVFVK8Y8,30,Train
y9POahdljfM,10,Train
y9V9tULKPyc,0,Train
y9ibADRs1Gc,35,Train
y9j2JDDvl8w,40,Train
y9nJURtpkqQ,470,Train
y9vwYImNR3U,34,Train
yA9_yeb_rrw,342,Train
yA9tE5BqZCo,125,Train
yALCLhuwo88,554,Train
yALxVuX7DlA,430,Train
yAOcuPlIBwI,15,Train
yA_63YfQ034,22,Train
yAeUzjqsBOQ,30,Train
yAxDgtEcjSw,10,Train
yB7Lf8IhC50,0,Train
yB9Y9i3S2J8,110,Train
yB9y-Fk4L-I,30,Train
yBBlpK1Z9iQ,7,Train
yBCYvt1kQ3U,350,Train
yBLlEpLCTR8,40,Train
yBNpnVkaedw,23,Train
yBQAyzqws08,30,Train
yBcw-FUH0Ow,19,Train
yBcw-FUH0Ow,33,Train
yBdf19hweoU,2,Train
yBj1ZbTLvFg,66,Train
yBxK7hBtcBo,30,Train
yC4Qnfubl3I,20,Train
yCICt8WjWIE,40,Train
yCMKIFP35zY,181,Train
yCibiBqS2Ms,14,Train
yCkSJhCD6SA,1,Train
yCwSPEg3hDM,11,Train
yCxyExX-eBY,30,Train
yCzfnhquGMk,30,Train
yD-glZs3BEY,448,Train
yD-glZs3BEY,711,Train
yD68zBpXJVo,122,Train
yDSEgPyprGc,30,Train
yDT9nKxid38,150,Train
yDh7ZPPjoMQ,20,Train
yDhrA5JgZIc,70,Train
yE6AQ5iufYY,100,Train
yE89ARB4Veo,30,Train
yEBYikpRAHo,170,Train
yEHncLHsBe4,420,Train
yEIPozPPv1U,40,Train
yES2i42QrEo,110,Train
yETLEJD3L78,35,Train
yEYRbrOdTHc,220,Train
yEgyenbicRg,2,Train
yEihuDX_UIQ,6,Train
yEixXk8pcSw,127,Train
yEjOkPO4Za0,34,Train
yEjXC_ea3iQ,18,Train
yEnCJOMA6bA,410,Train
yEvLtDla1aw,40,Train
yEvW8aBSzSo,30,Train
yF0xImcTGr8,2,Train
yF5zRaqfaMA,42,Train
yF67MAFGQoo,17,Train
yFBZBncyrss,30,Train
yFF-dNn4KgA,0,Train
yFV4SbZv10s,72,Train
yFbk5x8Q08w,63,Train
yFeQwInhjJo,60,Train
yFoA8koK6TI,30,Train
yFqusYgeK_E,30,Train
yG1e-FLyL10,10,Train
yG4k9699TtM,30,Train
yG8El5i9Z7U,40,Train
yG9qC4uux04,31,Train
yGBSo4TDeTg,29,Train
yGD-OoQBQGw,80,Train
yGJmrSKcA44,147,Train
yGRSjkaBySo,3,Train
yGiVv5G0X4U,30,Train
yGiVv5G0X4U,61,Train
yHBR2W3YAXs,2,Train
yHKbuyiyDJo,92,Train
yHKbuyiyDJo,170,Train
yHLiGOkcDx0,10,Train
yHN0HQygI88,169,Train
yHjA-WNXTVg,277,Train
yHmPnRTpwGg,42,Train
yI185anSFwo,15,Train
yI1eh-4q8l4,105,Train
yILNxGv1hHc,24,Train
yITsrCiQhos,53,Train
yITsrCiQhos,94,Train
yIXMPZL2eSQ,42,Train
yIXNo4QYuhc,43,Train
yIYzyZzDnK8,17,Train
yIh8d_agtgE,123,Train
yInXc5FJNyc,119,Train
yInXc5FJNyc,129,Train
yIp3bk9rWrc,0,Train
yIyCW4B-E3Y,49,Train
yJ9XjRQwj40,30,Train
yJN-kl39NmQ,141,Train
yJb9mNZbnto,130,Train
yJbvOs6GQck,180,Train
yJkxJ-xBR0U,83,Train
yJsjA4_54H4,379,Train
yK2oqdRsSRM,0,Train
yKOKXTevNfQ,2,Train
yKSToDgzjUw,10,Train
yKTc37LvDKM,60,Train
yKVdG9Hjs54,16,Train
yKkk0z76Zj8,30,Train
yKmN3olVon8,553,Train
yKmN3olVon8,624,Train
yKuEf5IvsEQ,160,Train
yKze0IWWKgI,46,Train
yL0-z9xQzT8,250,Train
yL0-z9xQzT8,337,Train
yL5DhWtuRhg,6373,Train
yLIMbHfa4es,612,Train
yLIswN3XJn0,41,Train
yLIswN3XJn0,156,Train
yLQgwRK-Z3w,2,Train
yLd5HqLiFQw,40,Train
xv59biu_umw,30,Train
yLekiPaFJIk,30,Train
yLsAxtRoUFo,80,Train
yM1tUeq9ECo,9,Train
yLguvKJCqZI,80,Train
yM1tUeq9ECo,19,Train
yMFHFmMha8U,72,Train
yMMmjb3BRi0,30,Train
yMmU_kVwnlQ,1,Train
yN63Li21kRw,0,Train
yN8yj3bNlwc,84,Train
yNIBdujA1rc,280,Train
yNagAn2Gkmg,36,Train
yNjq6HUKvkA,10,Train
yNmKRF1a-Uk,78,Train
yO0csZ95les,34,Train
yOetlYuyxBI,175,Train
yOq3d33TSic,240,Train
yOqA-M77AY0,0,Train
yP1eQuKUHm0,355,Train
yPOx0mFjGmA,4,Train
yPT-71khfBI,0,Train
yPUYU6t3rwo,370,Train
yPXpGWP5ZGU,80,Train
yPaDIGO7ZR4,30,Train
yPbhtElgOM0,189,Train
yPoKPbyQpGk,30,Train
yPvWmS7fPrQ,20,Train
yPyldlYz_tA,62,Train
yQDWqmzQ7RQ,100,Train
yQa3SuKpfLE,93,Train
yQbhL-65Dys,40,Train
yQohnqA92Ds,12,Train
yQwe8tQ9nNY,100,Train
yR5peKHe9qs,50,Train
yR8-WntPTJk,40,Train
yRE50_I7oKc,70,Train
yRELb-4G918,30,Train
yRH-c9RbkAQ,376,Train
yRWjsUzRqmA,35,Train
yR_IXgHr1D8,4,Train
yR_iSEx936g,10,Train
yRmKSrWL1Hs,30,Train
yRtkMV7Ue4w,6,Train
ySnu2Td0rt0,10,Train
yT0CXZhZkI4,11,Train
yT0EdxGOSVE,10,Train
yTBAuRLiF5o,200,Train
yTrHV7F9pjo,110,Train
yUMWZsKvaDg,110,Train
yUQKcaMh0FQ,0,Train
yUZMpGwS-OI,230,Train
yUZOTKvGnmc,30,Train
yUegF4Yb-Sw,33,Train
yUhuNKQBl1I,24,Train
yVJO5mHHi5g,4,Train
yVOXc-E1hpo,135,Train
yVbN3Sz-A4k,368,Train
yW9G0mwi1Ak,110,Train
yX4wU4r53zE,390,Train
yX7iL7RfFhI,20,Train
yXDVZm78Ncc,36,Train
yXVab_2NZrI,35,Train
yXXnJ0pDuI4,4,Train
yXqIJsWdeyg,30,Train
yYVhRAln2O4,87,Train
yZ1BlnpMWKU,10,Train
yZ2Gxx2aW3g,6,Train
yZWAPlPiwfs,30,Train
y_1c3wN9X7I,10,Train
y_MRTTywuVI,3,Train
y_Mjuj4oQb0,30,Train
y_RCUgxLqRA,23,Train
y_UV2FCgSSo,280,Train
y_sTvscWpJg,29,Train
ya0viGa7yAY,212,Train
ya2eRJFU6sE,56,Train
yaezoN6lfJU,106,Train
yc7g0cGr4Rc,75,Train
yc9WLpCNzLo,25,Train
ycKUd1HrMxE,120,Train
ycbrewiPxOw,0,Train
yd5A-LpF0lQ,70,Train
ydAcxAUdxVU,30,Train
yd_mLGneIV0,40,Train
ydxMCkZRnoE,88,Train
ydzX0LGsIkI,120,Train
ye-QhVM1t-k,7,Train
ye9s1GrJJjQ,194,Train
yeVNvpa6onw,94,Train
yehz2MoJAS8,15,Train
yfL0Y_4qK3A,98,Train
yfjtH-Z7OPw,30,Train
yg1rK7nU2Ko,52,Train
ygTa1mOTSo0,39,Train
ygYfcr4wWSU,10,Train
ygb21x0g8CQ,8,Train
ygmbAMZRSvU,10,Train
ygsXpRuej70,13,Train
yhiIMnlklQ4,30,Train
yiLlT0_R9L8,37,Train
yiSqOfg_Tps,425,Train
yihicFgaSNQ,0,Train
yj76iku91Bk,20,Train
yj6lBq3liio,8,Train
yjpKqAthBmc,147,Train
yjKNO2AVbU8,30,Train
yjqP9FV8Xoo,51,Train
yjyZgzYuuSQ,1,Train
yk76mghK6BQ,367,Train
yk3_Ctt3mDo,0,Train
yk7Jj223Q3M,51,Train
ykr3HGPai0g,170,Train
yl8c2R4xcjQ,93,Train
ylivctfc-y0,0,Train
ylmY-KO-Yy4,1,Train
yloiE_YAgK0,7,Train
yloiE_YAgK0,17,Train
yluhj_Xwaws,61,Train
ymPBr466I3Q,46,Train
ymbNbnrGxNM,23,Train
ympMyezF0u4,58,Train
yn1upepaOGM,110,Train
yn3aRVdDsfI,30,Train
ynIW3SGW8BI,50,Train
ynart37R8wc,107,Train
yoNGOt1pyq0,30,Train
yolpeCMSnPY,7,Train
yolpeCMSnPY,24,Train
yomX4xFb9g8,409,Train
yonbel7O6TA,10,Train
yotVAksVaGU,40,Train
yowyElAjk38,24,Train
yowyElAjk38,52,Train
ypvwYywWB4E,120,Train
yq8zxuCFExk,153,Train
yqa9t1TFdbs,2,Train
yqdfpXF3WR0,67,Train
yr1i3eDO8Ko,8,Train
yrAi8jeHEno,22,Train
yrJM5PnUyFU,30,Train
yrR1BqlPGrw,18,Train
yrXz_A8SQBs,0,Train
yre9_KprVi4,229,Train
yrh6e9GFm2A,20,Train
yrmbS6QEM8w,19,Train
yroV_0Rq3wc,120,Train
ysVTtX4H8B0,30,Train
yt9PoK6q5O8,30,Train
ytd_PBWMt_s,105,Train
yu2A8DKLtkU,40,Train
yua8SgOT5x0,30,Train
yugHNYbJ1AU,130,Train
yuziieMrkEA,50,Train
yv4Tuam23js,59,Train
yv8l54LOzhM,10,Train
yvIGa6DPBsk,500,Train
yvpR-9AaJyU,160,Train
yvxINQBGaT0,61,Train
yvxINQBGaT0,131,Train
ywD_am3uZh8,20,Train
ywEO89bcVLo,70,Train
ywEO89bcVLo,70,Train
ywKF-xDm_Mc,30,Train
yLnkCzfgUjM,47,Train
yM0I2D03Kyk,30,Train
ySPSnVHuzHQ,10,Train
yLvl-gWAKRY,25,Train
ySyfxGdoWtk,520,Train
yV1P9fZ9_os,18,Train
yMn97egQgGk,23,Train
yN_hj_o-u8k,259,Train
yOEDP-drIf0,40,Train
yQQG03dAoLU,20,Train
yMjEecrgAO0,15,Train
yMn1EBmErzg,310,Train
yRGUX8YK-sU,22,Train
yTQIUEa4cqA,323,Train
yThsRDWFCtM,146,Train
yV4txYEY_HQ,191,Train
yV8FV8wRwnU,30,Train
yVhhTR1ILSM,23,Train
yVlmoNtcyhY,82,Train
yW2K34-tZg8,36,Train
yYPdZpbG8yM,127,Train
yZBqkJuiHjE,0,Train
yZJ6YaIguKY,64,Train
yZvh46D0Q0w,28,Train
y_RzLP8KAXc,39,Train
ya0viGa7yAY,57,Train
yb1w8zxpTGg,73,Train
ybhFiEKjmLM,95,Train
ybl-cb4hV0Y,120,Train
ybpp-N4ppGQ,188,Train
ycG46mm5jZk,400,Train
ydpXT2zQHow,120,Train
yeoNVRo9P-0,166,Train
yhA_TTKetyM,30,Train
yiC7sehknuQ,54,Train
yhBm-aCagaY,565,Train
yiUp3ltPJA8,30,Train
yiwoa1XcHXQ,64,Train
yjA5ZtOGv8k,70,Train
yjA5ZtOGv8k,70,Train
yjJ7RPHtPeQ,100,Train
yjJ7RPHtPeQ,100,Train
yjAxEmlVSSg,0,Train
yjtHxqDRGPI,30,Train
ykHq9BHpps8,7,Train
yjvLFwF4bKc,30,Train
ykWFMCh7oKk,162,Train
yl-PJdl0Vrk,400,Train
yl5ar5m-rk4,91,Train
ymPTVo1uSuQ,0,Train
ymPTVo1uSuQ,23,Train
ymkjj1apHnc,30,Train
ympMyezF0u4,35,Train
ynart37R8wc,336,Train
ynl-L8L3Ui8,102,Train
yoILRH2Q4Ec,10,Train
yosIoc4WCsM,31,Train
yp7ma0sXLbs,16,Train
yotVAksVaGU,26,Train
ypssTbZLrlE,238,Train
yqKLtv30fcQ,5,Train
yqfJKPpbSqA,50,Train
yr-XgMQ91nI,3,Train
yrSex_Ddeow,450,Train
yrSXpvV40Cc,19,Train
ys2vavv9Zd4,0,Train
yre9_KprVi4,352,Train
yrnBBQWI5Tc,130,Train
ys3CK9rc3aE,30,Train
ysFQZMd4WFA,4,Train
ystbOpxO7is,1,Train
ysy10JAMaWc,6,Train
ytZsTP6sve4,44,Train
ytZsTP6sve4,56,Train
yuL9gbDwFn4,3,Train
yuekDSiMD7c,12,Train
yuw4WxbDOoo,22,Train
yvOAp4bVnUY,140,Train
yvuys2lc6ag,63,Train
ywtTl_lZi1I,40,Train
yx-6tARu5mc,110,Train
ywyadbbQpbw,30,Train
yxHTdfBDTYE,101,Train
yxRhgwVz07k,3,Train
yxsag5IH2Eg,34,Train
yyEhHLlVuQ8,19,Train
yyGk2dAOjZM,50,Train
yyPssEHCRt8,29,Train
yycvgbmQkCU,125,Train
yyqydavJ4YQ,201,Train
yzA6gZAy5gU,27,Train
yyo9DY0YEXg,70,Train
yzAPjEUyyaw,66,Train
yzG0xXcCRJA,55,Train
yzGijyL_x8k,264,Train
yzWZvlax2DM,6,Train
yzY50IBaeUo,17,Train
yzyQJJwNNVM,150,Train
yzu2E8geRqk,200,Train
z-27rEGykxI,178,Train
z-9YXwiNsiQ,103,Train
z-9idgYLNIA,30,Train
z-Zc4UjsgwU,30,Train
z00Oc06hsKU,102,Train
z0EpLuzeZZk,34,Train
z0MdoV_wvFs,8,Train
z0OpRkwM8W0,85,Train
z0ZI8N250Ys,6,Train
z0_PiyWX8W8,90,Train
z0t_5iRq2fQ,0,Train
z0to9jgWmn4,82,Train
z0y-HOdI9u0,1,Train
z0yw0cFoQdE,30,Train
z1BCsDta67c,28,Train
z1mb7kFoI6I,52,Train
z1vabCoRtXE,320,Train
z22z3IqLMHk,30,Train
z2BV-MYC7Do,58,Train
z2hQmDGJ-HI,20,Train
z3B6xD7_UZ8,366,Train
z3B6xD7_UZ8,432,Train
z3IO2FNV1BY,70,Train
z3uJXV6MTCg,120,Train
z4AkTrDPsds,0,Train
z4OlvCd5buM,30,Train
z4JKgypJ9N8,100,Train
z4PKsor_AgI,72,Train
z4vAD7fXDKc,2,Train
z57nJ2aERzU,100,Train
z57bR_2M-NE,60,Train
z59MM65Ts9w,30,Train
z5ASdi_fY7c,43,Train
z5AqoNhnmmA,160,Train
z65g_o3NMBM,19,Train
z68gv2yp4ls,360,Train
z6FIJmxOGcY,67,Train
z76lK1YiIcI,530,Train
z7PKg_Qrwyw,2,Train
z7QoYMIHigY,30,Train
z7iUs7M0yaA,350,Train
z7q3Ym9hxlA,108,Train
z7y10_Ymskg,188,Train
z7yGkGnLjg8,134,Train
z8Updhx1p_s,220,Train
z8zFsUUQTTc,251,Train
z92DLkBcWzs,23,Train
z9JD2ZDAs7s,518,Train
z9Sy1VD_WoE,40,Train
z9crgUIWcmA,0,Train
zAJtrF28yg4,20,Train
zA7XSdjRk0A,10,Train
zAPZ6CaxqJI,50,Train
zAK2x7hiwIU,71,Train
zAmUbDVszaA,373,Train
zAR7N79HIyY,30,Train
zAqZUwX-gcg,150,Train
zAmUbDVszaA,384,Train
zAyqw9x3Bp8,150,Train
zAzvOCA-b60,21,Train
zBeMgfK69C8,26,Train
zBnZPJJ2QG4,25,Train
zBWc5Ye-uLU,372,Train
zCEPi3iuM4Q,15,Train
zCE2OCjd2dE,326,Train
zCEPi3iuM4Q,28,Train
zCI8glgRbXw,170,Train
zCICN0JdCng,25,Train
zCIfcPi-sN8,57,Train
zCMPYYTJUeY,5,Train
zCb_TZZ0r54,20,Train
zCgUuKPj684,230,Train
zCf_CNCvEvk,7,Train
zCiAd8GASw4,0,Train
zCo5NaImvmw,0,Train
zCnmojGExNE,70,Train
zCo5NaImvmw,48,Train
zCz7xDDyCDY,8,Train
zD7X2XSrEFM,30,Train
zE1le4iW8DY,11,Train
zE58dujYz-A,75,Train
zE7uOA2-EsM,15,Train
zElskvCXKG0,1,Train
zF2CymQKGWs,16,Train
zFP9f-2upTE,8,Train
zFdRXOYY6SE,30,Train
zFzPOsOKog4,20,Train
zGKZ6N0WW08,30,Train
zGT-dVjTA0k,140,Train
zGiJKRzBG74,185,Train
zH7tFChDQmo,30,Train
zHE1HViRG-0,30,Train
zGn9k6j8kVo,36,Train
zI-DH6vb_HM,296,Train
zI-DH6vb_HM,436,Train
zIF5vb-uetM,300,Train
zINEPXWgq_Y,1,Train
zIDfPs0u_AY,10,Train
zI7XjcJRMPg,159,Train
zIVqd9W7a7U,340,Train
zIqQgLSm-eU,0,Train
zIBO3ji_dfY,232,Train
zJ37EKPKP7E,0,Train
zJoYpAiP_Ao,186,Train
zK2FRGf_dMw,30,Train
zKR6Z9AxIIs,53,Train
zKR6Z9AxIIs,89,Train
zK_LfHxtwco,130,Train
zK_BWWMFrGY,36,Train
zKosdLJ5k3s,0,Train
zKsI3MyuDV4,464,Train
zLjOl0Jwk_4,0,Train
zLozVjMxPns,5,Train
zLozVjMxPns,19,Train
zLikHpVzdWw,20,Train
zNQOmETlcM8,2,Train
zNyZuw-Rk9A,32,Train
zNSNPh5lVtc,234,Train
zOexiJh5FSI,20,Train
zOhYdzr9GNE,390,Train
zOvUKcXdp3s,89,Train
zP9q3fUfBxQ,30,Train
zPdfEmn96x8,90,Train
zPX9o1uD_iI,40,Train
zPxnr9-5h4c,0,Train
zQ0m-8ToD_I,8,Train
zQpg6vyPXQ8,267,Train
zQUlGezntGo,40,Train
zQUlGezntGo,40,Train
zQrNfGzhirQ,42,Train
zQe77BlrpGc,10,Train
zRTrhDiyq2o,9,Train
zROetQ2PUJg,130,Train
zRTrhDiyq2o,25,Train
zQe77BlrpGc,10,Train
zRameTqlg54,470,Train
zReUnhGg8G0,154,Train
zSAQ6h1dtQQ,40,Train
zS-hVluuHnc,141,Train
zSDeXk3Za_M,30,Train
zSLg6MQh1OI,147,Train
zSLg6MQh1OI,373,Train
zSa_3vcdanc,105,Train
zSy6BIFbSVM,222,Train
zT3ekT-Bd-A,110,Train
zTLeGZeZWUs,4,Train
zTXQMDN_Nok,17,Train
zU9tiI3sEFg,290,Train
zUnmbiBBEjA,90,Train
zUt56zAg4ys,30,Train
zVIbkwC_Ous,2,Train
zVUVVsAGj3s,1,Train
zVfLHhs9uv8,10,Train
zVWUGIf0BqA,135,Train
zVwV5ABHHxY,25,Train
zVwV5ABHHxY,76,Train
zWOh7_rhV94,201,Train
zWeC03M7zDs,13,Train
zWeEbk5mGbs,20,Train
zWeEbk5mGbs,97,Train
zWfWPpMXkGo,36,Train
zWfWPpMXkGo,49,Train
zWjg4hlQCgQ,30,Train
zXMHyEJak04,54,Train
zXmva8f4Yd4,50,Train
zY4uxIYD7HI,108,Train
zY4uxIYD7HI,58,Train
zYA5rVR0oj0,30,Train
zYQgCV1mU1g,70,Train
zYHoMT_CZUM,103,Train
zYAZGf2-0vM,30,Train
zYQPjLgfTLI,30,Train
zYoXn4hILSU,9,Train
zYtkNpyuIrU,25,Train
zYUgaGdL8rQ,3,Train
zYtkNpyuIrU,9,Train
zYuuhUQRm4E,321,Train
zZI8Bk-UT0g,23,Train
zZJpT7WVkm4,0,Train
zZA1XgZ3uGw,30,Train
zZgNyJ4eQwk,22,Train
zZjI8BYXVQc,107,Train
zZmtptseHjk,0,Train
z_9C4O5gGLo,202,Train
z_l3h-1aVRg,14,Train
zZsetnYA5RM,1,Train
za3W0nchFBo,1,Train
zaIbETo-WtU,440,Train
zaJneNKuMJI,100,Train
zagNAr6IKy8,13,Train
zb2w39qTUPA,36,Train
zb6DScArfYw,10,Train
zbK8tGywt6o,0,Train
zbRlVO-2LgI,10,Train
zbiJEml563w,30,Train
zbzoRpxZf_4,0,Train
zc1TnyNGWQw,140,Train
zc9JdMML620,41,Train
zcNultG_NCc,220,Train
zcNzyKiZIKQ,6,Train
zdDT_lx6PgI,6,Train
zdbOUOStW1U,30,Train
zdrT05VRTAI,10,Train
zdrhlgiffeo,12,Train
zdvHpVwKKCA,40,Train
ze0sa2-OryM,50,Train
zeIr7Ms0pAE,10,Train
zeTxg8d7VHo,34,Train
zeezHBPQES0,40,Train
zem2KLKXnvg,12,Train
zevCb-gJ_t4,7,Train
zewGkESomrw,398,Train
zewGkESomrw,465,Train
zfGx7HnSPEI,173,Train
zfUTuz6G6R8,229,Train
zfbDpes0qqM,30,Train
zfifYYYeEH4,30,Train
zflYB5fa7fc,20,Train
zftNJptdaKI,3,Train
zfwUxFVi_xo,30,Train
zg0-N8XVg2Q,390,Train
zg7Yij7KLRw,2,Train
zg859OrnoSs,0,Train
zgI1_kwEc2Y,21,Train
zgrSihEi1o8,140,Train
zguk_hYrBY4,41,Train
zhEMnI4WFcM,405,Train
zhFzDzfOCik,111,Train
zhVVw9Xm7Pg,30,Train
zhcTOMAQhfQ,300,Train
zi5NCXyuLMI,230,Train
ziCK77U2qv8,30,Train
ziGhfwnsycw,10,Train
zj161QXIMKY,100,Train
zj3Z_XFn9Io,99,Train
zjAVqPCxqmI,117,Train
zjVW9WgYWtg,54,Train
zjVW9WgYWtg,218,Train
zjntwd--kyU,881,Train
zkhBdUgzJhc,4,Train
zkyj1zAzAKo,1,Train
zl2tMhU4h8s,9,Train
zlL_aOhD_X0,0,Train
zlja2yIpsGg,46,Train
zlU4p1zE2N0,26,Train
zlpJJRPQqOQ,112,Train
zlvV0WZ87Bo,360,Train
zlvcafkxJUQ,318,Train
zm4qduoQBYw,80,Train
zm-0ATXOhvw,160,Train
zm4qduoQBYw,488,Train
zmETU94v0ug,15,Train
zmbsA7XlsPg,98,Train
zmebqOWBrHY,30,Train
znCseS1CyEE,72,Train
znllr-n0h4A,30,Train
znvawU8Hlz0,24,Train
zoMIHvJ96VA,10,Train
zouFaut7PMg,45,Train
zp4z1geWNhQ,170,Train
zqZnr-89BeU,20,Train
zqbCPHH7JnA,30,Train
zqqyj8Lo8a8,10,Train
zr0oKhYi6SI,34,Train
